age,hours-per-week,workclass,education,marital-status,occupation,relationship,sex,native-country,income
58,36,3.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
40,40,3.0,6.0,2.0,5.0,0.0,1.0,38.0,0.0
54,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
18,30,4.0,1.0,4.0,4.0,3.0,1.0,38.0,0.0
41,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
57,40,3.0,0.0,6.0,7.0,4.0,0.0,38.0,0.0
37,40,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
46,24,3.0,11.0,4.0,7.0,4.0,0.0,38.0,0.0
39,38,3.0,11.0,4.0,7.0,3.0,0.0,38.0,0.0
19,40,3.0,11.0,4.0,2.0,1.0,0.0,38.0,0.0
41,40,3.0,7.0,2.0,6.0,0.0,1.0,38.0,0.0
54,41,3.0,11.0,4.0,0.0,1.0,1.0,38.0,0.0
39,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
41,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
26,30,3.0,14.0,4.0,9.0,1.0,0.0,38.0,0.0
57,50,4.0,11.0,2.0,0.0,0.0,1.0,38.0,0.0
33,40,1.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
56,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
60,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
22,70,3.0,11.0,4.0,13.0,1.0,1.0,38.0,0.0
58,40,3.0,2.0,2.0,13.0,2.0,1.0,38.0,0.0
18,40,3.0,11.0,4.0,11.0,3.0,0.0,38.0,0.0
56,40,3.0,11.0,6.0,7.0,4.0,0.0,38.0,0.0
48,60,4.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
38,32,3.0,11.0,0.0,7.0,1.0,1.0,38.0,0.0
58,40,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
23,50,3.0,15.0,4.0,3.0,3.0,1.0,38.0,0.0
63,40,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
51,45,3.0,9.0,0.0,9.0,1.0,1.0,38.0,0.0
22,40,3.0,4.0,2.0,9.0,5.0,0.0,25.0,0.0
44,70,3.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
46,40,0.0,15.0,0.0,12.0,1.0,1.0,38.0,0.0
64,40,6.0,9.0,2.0,0.0,0.0,1.0,38.0,0.0
32,40,3.0,9.0,2.0,3.0,0.0,1.0,8.0,1.0
31,40,3.0,15.0,2.0,0.0,0.0,1.0,38.0,0.0
36,50,3.0,8.0,2.0,11.0,0.0,1.0,38.0,1.0
21,50,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
30,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
31,40,3.0,8.0,4.0,7.0,1.0,0.0,38.0,0.0
59,40,1.0,6.0,2.0,7.0,0.0,1.0,38.0,0.0
28,20,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
57,40,3.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
44,45,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
53,60,4.0,15.0,0.0,3.0,1.0,1.0,38.0,0.0
58,60,5.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
19,20,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
39,50,4.0,7.0,2.0,3.0,0.0,1.0,38.0,1.0
31,70,4.0,15.0,2.0,3.0,5.0,0.0,34.0,0.0
27,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
46,40,1.0,6.0,5.0,7.0,4.0,0.0,38.0,0.0
37,40,5.0,12.0,4.0,3.0,1.0,1.0,38.0,0.0
27,40,3.0,9.0,4.0,11.0,1.0,0.0,38.0,0.0
33,55,3.0,15.0,4.0,13.0,1.0,1.0,38.0,0.0
20,16,3.0,15.0,4.0,7.0,3.0,1.0,38.0,0.0
55,45,3.0,11.0,0.0,2.0,1.0,1.0,38.0,0.0
39,40,3.0,7.0,4.0,11.0,1.0,0.0,38.0,0.0
41,40,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
30,40,3.0,9.0,4.0,9.0,1.0,0.0,38.0,0.0
39,40,4.0,9.0,3.0,11.0,1.0,1.0,38.0,0.0
28,50,3.0,11.0,5.0,3.0,4.0,0.0,38.0,0.0
25,24,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
31,50,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
51,60,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
24,40,3.0,9.0,4.0,0.0,3.0,1.0,38.0,0.0
70,32,3.0,11.0,0.0,10.0,1.0,0.0,38.0,0.0
23,40,3.0,15.0,4.0,0.0,3.0,1.0,38.0,0.0
61,40,3.0,11.0,6.0,3.0,1.0,0.0,38.0,0.0
45,55,5.0,5.0,2.0,3.0,0.0,1.0,38.0,1.0
56,50,3.0,15.0,0.0,7.0,1.0,0.0,38.0,0.0
20,15,3.0,15.0,4.0,0.0,3.0,0.0,38.0,0.0
30,40,3.0,11.0,4.0,2.0,4.0,1.0,39.0,0.0
27,25,3.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
40,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
60,5,3.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
58,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
71,2,5.0,14.0,2.0,4.0,0.0,1.0,38.0,0.0
50,60,3.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
29,40,1.0,15.0,4.0,3.0,1.0,1.0,19.0,0.0
60,40,6.0,11.0,2.0,10.0,0.0,1.0,38.0,1.0
33,50,3.0,7.0,4.0,0.0,1.0,1.0,38.0,0.0
43,35,3.0,9.0,2.0,7.0,5.0,0.0,38.0,1.0
33,40,3.0,0.0,4.0,5.0,4.0,1.0,38.0,0.0
33,52,3.0,11.0,2.0,0.0,5.0,0.0,38.0,0.0
32,45,6.0,11.0,2.0,10.0,0.0,1.0,38.0,0.0
21,9,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
38,40,3.0,11.0,2.0,9.0,5.0,0.0,38.0,0.0
38,35,3.0,15.0,2.0,0.0,5.0,0.0,38.0,1.0
39,30,6.0,15.0,5.0,3.0,4.0,0.0,38.0,0.0
17,15,3.0,1.0,4.0,11.0,3.0,0.0,38.0,0.0
21,40,3.0,15.0,2.0,0.0,0.0,1.0,38.0,0.0
42,20,3.0,15.0,2.0,12.0,0.0,1.0,38.0,1.0
42,40,3.0,11.0,2.0,3.0,5.0,0.0,38.0,1.0
36,40,3.0,1.0,0.0,7.0,1.0,0.0,38.0,0.0
32,50,3.0,15.0,0.0,3.0,1.0,0.0,38.0,1.0
37,40,5.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
28,40,3.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
37,40,3.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
50,60,3.0,11.0,5.0,9.0,4.0,0.0,32.0,0.0
49,40,3.0,1.0,2.0,2.0,0.0,1.0,38.0,0.0
40,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
40,40,3.0,15.0,2.0,7.0,0.0,1.0,38.0,0.0
49,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
33,40,1.0,11.0,0.0,10.0,4.0,1.0,38.0,0.0
24,40,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
41,40,3.0,12.0,4.0,0.0,1.0,0.0,38.0,0.0
43,40,3.0,15.0,2.0,12.0,0.0,1.0,22.0,1.0
84,20,5.0,9.0,2.0,4.0,0.0,1.0,38.0,0.0
23,40,3.0,11.0,4.0,11.0,3.0,1.0,38.0,0.0
41,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
30,45,5.0,15.0,4.0,2.0,1.0,1.0,38.0,0.0
46,40,3.0,7.0,2.0,0.0,0.0,1.0,18.0,0.0
34,40,3.0,15.0,4.0,0.0,1.0,1.0,38.0,0.0
54,60,5.0,12.0,0.0,11.0,1.0,1.0,38.0,0.0
27,40,3.0,15.0,4.0,0.0,3.0,1.0,38.0,0.0
52,40,1.0,12.0,2.0,9.0,5.0,0.0,38.0,1.0
25,40,5.0,11.0,4.0,9.0,1.0,1.0,38.0,0.0
52,55,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
24,50,3.0,11.0,0.0,3.0,1.0,0.0,38.0,0.0
36,40,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
31,40,3.0,11.0,2.0,5.0,0.0,1.0,38.0,0.0
66,20,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
47,35,3.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
55,50,5.0,5.0,2.0,4.0,0.0,1.0,38.0,0.0
32,35,3.0,11.0,4.0,5.0,1.0,0.0,38.0,0.0
48,40,3.0,15.0,5.0,0.0,2.0,0.0,38.0,0.0
21,35,3.0,11.0,2.0,11.0,0.0,1.0,38.0,0.0
33,40,3.0,7.0,3.0,9.0,3.0,0.0,38.0,0.0
27,48,3.0,15.0,4.0,9.0,1.0,0.0,38.0,0.0
47,40,3.0,8.0,4.0,9.0,1.0,0.0,38.0,0.0
18,24,3.0,1.0,4.0,7.0,3.0,0.0,38.0,0.0
44,60,4.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
23,37,3.0,15.0,4.0,2.0,3.0,1.0,25.0,0.0
18,35,3.0,0.0,4.0,11.0,3.0,0.0,38.0,0.0
56,50,3.0,11.0,2.0,3.0,0.0,1.0,38.0,0.0
24,35,3.0,9.0,4.0,0.0,3.0,1.0,38.0,0.0
43,40,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
23,60,3.0,9.0,4.0,11.0,3.0,0.0,38.0,0.0
26,42,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
42,40,3.0,11.0,6.0,11.0,4.0,1.0,38.0,0.0
23,40,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
53,40,5.0,0.0,2.0,2.0,0.0,1.0,38.0,0.0
40,25,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
27,50,3.0,9.0,4.0,9.0,1.0,1.0,38.0,0.0
24,60,1.0,15.0,5.0,10.0,1.0,1.0,38.0,0.0
42,40,3.0,11.0,0.0,2.0,2.0,0.0,38.0,0.0
41,40,3.0,11.0,5.0,0.0,4.0,0.0,38.0,0.0
23,10,3.0,15.0,4.0,5.0,3.0,1.0,38.0,0.0
42,65,5.0,12.0,2.0,9.0,0.0,1.0,38.0,0.0
38,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
63,30,5.0,5.0,2.0,4.0,0.0,1.0,38.0,0.0
31,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
18,4,5.0,1.0,4.0,7.0,3.0,0.0,38.0,0.0
21,30,3.0,15.0,4.0,7.0,3.0,1.0,38.0,0.0
24,40,3.0,9.0,2.0,9.0,2.0,0.0,29.0,0.0
55,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
31,30,3.0,15.0,0.0,11.0,3.0,0.0,38.0,0.0
23,20,3.0,15.0,4.0,0.0,3.0,0.0,38.0,0.0
35,40,3.0,11.0,2.0,2.0,0.0,1.0,25.0,0.0
51,60,5.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
19,30,3.0,15.0,4.0,10.0,3.0,0.0,38.0,0.0
38,56,1.0,11.0,0.0,10.0,1.0,1.0,38.0,0.0
70,25,5.0,14.0,2.0,9.0,0.0,1.0,38.0,0.0
53,40,3.0,0.0,0.0,2.0,1.0,1.0,38.0,0.0
59,40,3.0,10.0,2.0,3.0,0.0,1.0,38.0,1.0
39,43,3.0,15.0,2.0,13.0,0.0,1.0,38.0,0.0
18,20,3.0,2.0,4.0,11.0,3.0,0.0,38.0,0.0
41,30,3.0,11.0,4.0,9.0,1.0,0.0,38.0,0.0
19,10,3.0,15.0,4.0,9.0,3.0,1.0,38.0,0.0
24,40,3.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
25,38,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
32,40,3.0,15.0,4.0,3.0,1.0,1.0,22.0,0.0
35,40,3.0,11.0,4.0,11.0,1.0,0.0,38.0,0.0
18,20,3.0,11.0,4.0,11.0,3.0,1.0,38.0,0.0
37,42,3.0,11.0,4.0,0.0,1.0,1.0,38.0,0.0
30,36,3.0,15.0,4.0,7.0,4.0,0.0,38.0,0.0
22,40,3.0,11.0,4.0,9.0,1.0,0.0,38.0,0.0
50,28,1.0,15.0,5.0,7.0,4.0,0.0,38.0,0.0
70,23,3.0,11.0,0.0,7.0,1.0,0.0,38.0,0.0
43,40,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
77,40,5.0,15.0,4.0,2.0,1.0,1.0,38.0,0.0
30,40,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
33,39,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
22,12,3.0,15.0,4.0,0.0,3.0,1.0,38.0,0.0
33,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
27,40,3.0,1.0,2.0,11.0,0.0,1.0,38.0,0.0
35,60,3.0,15.0,4.0,3.0,1.0,1.0,38.0,0.0
32,55,3.0,15.0,0.0,11.0,1.0,0.0,38.0,0.0
41,25,3.0,9.0,2.0,12.0,5.0,0.0,38.0,1.0
37,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
17,15,3.0,1.0,4.0,11.0,3.0,1.0,38.0,0.0
50,55,3.0,9.0,0.0,3.0,1.0,1.0,38.0,1.0
31,40,3.0,11.0,2.0,9.0,0.0,1.0,29.0,0.0
54,38,6.0,11.0,5.0,3.0,4.0,0.0,38.0,0.0
23,40,6.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
40,20,3.0,9.0,0.0,0.0,4.0,0.0,38.0,0.0
38,35,3.0,11.0,3.0,7.0,1.0,1.0,38.0,0.0
30,55,3.0,8.0,2.0,3.0,0.0,1.0,38.0,0.0
20,8,3.0,15.0,4.0,11.0,3.0,1.0,18.0,0.0
43,50,5.0,15.0,2.0,4.0,0.0,1.0,38.0,0.0
25,25,3.0,15.0,4.0,12.0,3.0,1.0,38.0,0.0
39,50,3.0,12.0,2.0,11.0,0.0,1.0,38.0,1.0
48,50,3.0,7.0,2.0,9.0,0.0,1.0,38.0,1.0
41,40,5.0,11.0,0.0,7.0,4.0,0.0,38.0,0.0
24,30,3.0,9.0,4.0,0.0,1.0,1.0,38.0,0.0
20,40,3.0,15.0,4.0,0.0,3.0,1.0,40.0,0.0
25,40,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
57,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
39,35,3.0,15.0,2.0,3.0,5.0,0.0,32.0,1.0
66,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
34,40,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
46,40,3.0,11.0,2.0,11.0,5.0,0.0,38.0,0.0
42,45,1.0,12.0,0.0,9.0,4.0,0.0,38.0,0.0
34,40,1.0,11.0,4.0,10.0,3.0,1.0,38.0,0.0
43,40,3.0,15.0,2.0,12.0,5.0,0.0,38.0,0.0
42,40,3.0,15.0,0.0,3.0,3.0,0.0,38.0,0.0
31,48,3.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
70,30,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
32,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,0.0
46,40,0.0,11.0,2.0,0.0,0.0,1.0,10.0,1.0
42,25,4.0,5.0,0.0,2.0,4.0,1.0,38.0,0.0
21,40,3.0,8.0,4.0,3.0,3.0,1.0,38.0,0.0
24,40,3.0,9.0,4.0,11.0,1.0,0.0,38.0,0.0
23,55,3.0,11.0,4.0,11.0,2.0,1.0,38.0,0.0
37,45,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
19,30,3.0,1.0,4.0,9.0,4.0,0.0,38.0,0.0
44,40,0.0,7.0,2.0,2.0,0.0,1.0,38.0,1.0
29,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
30,24,3.0,8.0,2.0,0.0,5.0,0.0,38.0,0.0
36,44,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
49,45,5.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
29,40,3.0,11.0,0.0,2.0,1.0,1.0,38.0,0.0
45,40,1.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
75,20,6.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,3.0,11.0,4.0,8.0,1.0,0.0,38.0,0.0
37,40,3.0,7.0,0.0,3.0,1.0,0.0,38.0,0.0
51,25,3.0,9.0,2.0,6.0,0.0,1.0,38.0,0.0
61,48,1.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
50,40,1.0,11.0,2.0,0.0,0.0,1.0,38.0,0.0
59,40,3.0,11.0,4.0,6.0,1.0,1.0,38.0,0.0
25,30,3.0,11.0,4.0,0.0,4.0,0.0,38.0,0.0
22,16,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
56,40,3.0,15.0,2.0,13.0,0.0,1.0,38.0,1.0
44,40,3.0,9.0,4.0,0.0,4.0,0.0,38.0,0.0
35,50,3.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
57,40,3.0,11.0,4.0,3.0,1.0,1.0,38.0,0.0
27,40,3.0,9.0,4.0,3.0,1.0,0.0,38.0,0.0
30,40,3.0,9.0,4.0,9.0,3.0,1.0,38.0,0.0
46,40,3.0,1.0,2.0,13.0,0.0,1.0,38.0,0.0
48,60,4.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
61,40,3.0,9.0,0.0,0.0,1.0,1.0,38.0,1.0
33,87,3.0,11.0,4.0,13.0,1.0,1.0,38.0,0.0
40,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
58,65,4.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
35,40,3.0,15.0,2.0,9.0,0.0,1.0,38.0,1.0
51,50,4.0,15.0,0.0,3.0,4.0,0.0,38.0,0.0
37,40,3.0,2.0,4.0,7.0,3.0,0.0,38.0,0.0
41,54,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
44,88,5.0,1.0,2.0,4.0,0.0,1.0,38.0,0.0
41,48,6.0,9.0,2.0,9.0,5.0,0.0,38.0,1.0
37,16,3.0,6.0,5.0,8.0,4.0,0.0,25.0,0.0
34,40,3.0,15.0,4.0,0.0,3.0,0.0,38.0,0.0
24,40,0.0,9.0,4.0,12.0,3.0,0.0,38.0,0.0
20,40,3.0,15.0,4.0,5.0,3.0,1.0,38.0,0.0
38,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
28,40,3.0,8.0,4.0,7.0,1.0,0.0,38.0,0.0
20,45,5.0,11.0,4.0,13.0,3.0,1.0,38.0,0.0
22,8,0.0,9.0,4.0,12.0,3.0,1.0,38.0,0.0
55,73,3.0,9.0,0.0,0.0,4.0,0.0,38.0,0.0
20,35,3.0,15.0,4.0,9.0,1.0,1.0,38.0,0.0
26,40,3.0,9.0,4.0,9.0,1.0,0.0,38.0,0.0
20,70,4.0,11.0,4.0,4.0,3.0,1.0,38.0,0.0
40,40,3.0,6.0,0.0,7.0,1.0,0.0,38.0,0.0
33,50,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
54,50,3.0,15.0,0.0,9.0,3.0,1.0,38.0,0.0
24,40,3.0,11.0,4.0,11.0,1.0,0.0,38.0,0.0
25,46,3.0,15.0,4.0,3.0,3.0,1.0,38.0,0.0
18,8,3.0,1.0,4.0,7.0,3.0,1.0,38.0,0.0
49,60,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
17,17,3.0,2.0,4.0,5.0,3.0,1.0,38.0,0.0
34,45,5.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
37,45,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
49,40,0.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
37,40,3.0,11.0,0.0,4.0,1.0,1.0,38.0,0.0
40,35,3.0,11.0,2.0,3.0,5.0,0.0,38.0,1.0
44,40,3.0,11.0,5.0,0.0,1.0,0.0,32.0,0.0
40,32,3.0,0.0,2.0,7.0,5.0,0.0,38.0,0.0
58,40,3.0,11.0,2.0,11.0,5.0,0.0,11.0,0.0
44,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
42,25,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
39,18,3.0,11.0,4.0,7.0,1.0,1.0,38.0,0.0
19,40,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
29,40,6.0,12.0,4.0,9.0,1.0,1.0,38.0,0.0
34,40,0.0,15.0,4.0,2.0,2.0,1.0,38.0,0.0
38,15,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
54,48,3.0,15.0,0.0,2.0,4.0,0.0,38.0,0.0
40,37,3.0,11.0,6.0,6.0,4.0,0.0,38.0,0.0
19,25,3.0,15.0,4.0,11.0,2.0,0.0,38.0,0.0
33,52,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
80,24,3.0,5.0,6.0,7.0,1.0,0.0,38.0,0.0
24,50,5.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
28,40,3.0,9.0,4.0,9.0,3.0,1.0,38.0,0.0
55,30,3.0,11.0,2.0,3.0,5.0,0.0,38.0,1.0
21,40,3.0,15.0,4.0,3.0,3.0,1.0,38.0,0.0
51,38,3.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
19,40,3.0,11.0,4.0,6.0,3.0,0.0,38.0,0.0
42,24,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
60,48,5.0,11.0,2.0,3.0,0.0,1.0,38.0,0.0
20,40,3.0,15.0,4.0,9.0,3.0,0.0,38.0,0.0
51,40,3.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
21,40,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
37,40,6.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
26,52,3.0,11.0,4.0,6.0,1.0,1.0,38.0,0.0
40,40,3.0,15.0,2.0,5.0,0.0,1.0,38.0,0.0
55,40,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
33,32,3.0,11.0,4.0,7.0,1.0,1.0,38.0,0.0
47,30,3.0,0.0,0.0,11.0,4.0,0.0,38.0,0.0
26,51,3.0,2.0,4.0,11.0,2.0,1.0,38.0,0.0
59,20,3.0,11.0,3.0,0.0,4.0,0.0,32.0,0.0
70,17,1.0,15.0,6.0,0.0,1.0,0.0,38.0,0.0
26,20,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
47,65,3.0,0.0,2.0,11.0,0.0,1.0,38.0,0.0
25,43,3.0,12.0,4.0,3.0,1.0,0.0,38.0,0.0
46,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
67,20,3.0,0.0,2.0,13.0,0.0,1.0,38.0,0.0
34,50,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
22,35,3.0,9.0,4.0,0.0,1.0,0.0,38.0,0.0
39,42,1.0,11.0,0.0,0.0,3.0,1.0,38.0,0.0
54,35,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
24,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
37,38,3.0,11.0,5.0,9.0,4.0,0.0,38.0,0.0
41,40,1.0,12.0,4.0,9.0,1.0,0.0,38.0,0.0
36,33,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
39,40,3.0,9.0,0.0,9.0,1.0,1.0,38.0,0.0
26,45,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
37,55,5.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
43,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
54,40,0.0,11.0,2.0,9.0,0.0,1.0,38.0,1.0
53,40,4.0,4.0,2.0,11.0,0.0,1.0,25.0,1.0
57,60,1.0,12.0,2.0,9.0,0.0,1.0,38.0,0.0
28,40,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
29,40,3.0,9.0,2.0,7.0,0.0,1.0,38.0,0.0
21,40,3.0,11.0,4.0,11.0,3.0,1.0,38.0,0.0
51,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
46,40,6.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
50,75,4.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
50,48,5.0,11.0,6.0,3.0,4.0,0.0,34.0,0.0
36,40,3.0,11.0,0.0,3.0,4.0,0.0,38.0,0.0
31,40,1.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
20,10,3.0,11.0,4.0,0.0,3.0,0.0,38.0,0.0
36,40,3.0,11.0,2.0,5.0,0.0,1.0,38.0,0.0
38,40,3.0,11.0,0.0,2.0,3.0,1.0,38.0,0.0
37,45,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
18,36,3.0,0.0,4.0,4.0,3.0,1.0,38.0,0.0
33,50,3.0,11.0,0.0,11.0,1.0,1.0,38.0,0.0
23,40,3.0,15.0,4.0,5.0,3.0,1.0,38.0,0.0
37,36,3.0,9.0,5.0,7.0,4.0,0.0,29.0,0.0
25,30,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
51,40,0.0,7.0,2.0,12.0,0.0,1.0,38.0,0.0
35,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
54,40,3.0,1.0,2.0,6.0,0.0,1.0,38.0,0.0
66,30,3.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
32,13,3.0,11.0,4.0,7.0,4.0,0.0,38.0,0.0
37,55,5.0,9.0,4.0,10.0,1.0,1.0,38.0,1.0
29,40,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
45,37,3.0,9.0,2.0,5.0,0.0,1.0,38.0,0.0
61,40,4.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
40,40,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
24,49,3.0,11.0,4.0,13.0,1.0,0.0,38.0,0.0
49,38,3.0,5.0,2.0,6.0,0.0,1.0,38.0,0.0
34,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
28,40,3.0,11.0,5.0,9.0,4.0,0.0,25.0,0.0
20,40,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
30,37,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
26,40,3.0,15.0,4.0,11.0,1.0,1.0,38.0,0.0
63,45,3.0,0.0,2.0,0.0,0.0,1.0,38.0,0.0
36,55,3.0,7.0,4.0,13.0,1.0,1.0,19.0,0.0
63,40,5.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
22,10,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
40,40,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
31,35,3.0,5.0,6.0,0.0,1.0,0.0,38.0,0.0
49,50,3.0,15.0,2.0,2.0,0.0,1.0,1.0,0.0
23,20,6.0,9.0,4.0,9.0,3.0,0.0,38.0,0.0
34,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
28,45,3.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
33,40,3.0,11.0,5.0,13.0,1.0,1.0,38.0,0.0
17,8,3.0,1.0,4.0,9.0,3.0,0.0,38.0,0.0
61,40,3.0,6.0,4.0,6.0,4.0,0.0,38.0,0.0
